"airbnb_listing_id","latitude","longitude","suburb","country","state","city","aquisition_date"
"1321064167200107186","-27.11852","-48.61059","Morretes","Brasil","Santa Catarina","Itapema","2025-01-06 19:03:42.865"
"1313073144404552593","-27.12751","-48.60474","Meia Praia","Brasil","Santa Catarina","Itapema","2025-01-06 19:03:45.538"
"1321319006483514640","-27.09189","-48.61229","Centro","Brasil","Santa Catarina","Itapema","2025-01-06 19:03:51.383"
"1303756660115417355","-27.10824498825384","-48.61380052811055","Tabuleiro dos Oliveiras","Brasil","Santa Catarina","Itapema","2025-01-06 19:03:51.383"
"1315873889497529964","-27.13870473026777","-48.5980673879385","Meia Praia","Brasil","Santa Catarina","Itapema","2025-01-06 19:10:22.887"
"1310966640884237142","-27.131906013733428","-48.60029898583889","Meia Praia","Brasil","Santa Catarina","Itapema","2025-01-06 19:11:43.773"
"1312944639911263294","-27.13836116701479","-48.59856623079256","Meia Praia","Brasil","Santa Catarina","Itapema","2025-01-06 19:11:43.773"
"1316186007282390658","-27.12833871983139","-48.60486299691708","Meia Praia","Brasil","Santa Catarina","Itapema","2025-01-06 19:11:43.773"
"1309611129200999325","-27.14477925170841","-48.59002947807312","Meia Praia","Brasil","Santa Catarina","Itapema","2025-01-06 19:11:43.773"
"1312926515220952470","-27.11923122478355","-48.6147584953792","Morretes","Brasil","Santa Catarina","Itapema","2025-01-06 19:12:05.325"
"1313995106969296933","-27.114945287952256","-48.61194211989641","Tabuleiro dos Oliveiras","Brasil","Santa Catarina","Itapema","2025-01-06 19:12:05.325"
"1245358177594071514","-27.05884","-48.60492","Ilhota","Brasil","Santa Catarina","Itapema","2024-09-30 19:06:11.129"
"1252753408221770788","-27.12225","-48.60716","Meia Praia","Brasil","Santa Catarina","Itapema","2024-09-30 19:08:07.029"
"1249514642418701429","-27.09529652427745","-48.61354175352884","Centro","Brasil","Santa Catarina","Itapema","2024-09-30 19:08:23.986"
"1251292507810344397","-27.106808952601703","-48.61651119480626","Tabuleiro dos Oliveiras","Brasil","Santa Catarina","Itapema","2024-09-30 19:08:16.754"
"1247055321694361431","-27.14562275307552","-48.58834859665389","Meia Praia","Brasil","Santa Catarina","Itapema","2024-09-30 19:08:16.754"
"1065944631275468920","-27.11800003051757","-48.61100006103516","Morretes","Brasil","Santa Catarina","Itapema","2024-02-12 19:00:56.254"
"1066545050089987954","-27.13400077819824","-48.59999847412109","Meia Praia","Brasil","Santa Catarina","Itapema","2024-02-12 19:03:43.461"
"1065536776082329789","-27.099658966064453","-48.61546325683594","Centro","Brasil","Santa Catarina","Itapema","2024-02-12 19:03:07.440"
"1066179672592682596","-27.08730125427246","-48.61451721191406","Alto Sao Bento","Brasil","Santa Catarina","Itapema","2024-02-12 19:03:42.472"
"1062921566903078805","-27.13801956176757","-48.59454345703125","Meia Praia","Brasil","Santa Catarina","Itapema","2024-02-12 19:04:00.825"
"1061760018903434391","-27.124000549316406","-48.608001708984375","Meia Praia","Brasil","Santa Catarina","Itapema","2024-02-12 19:04:29.560"
"1003109218241323629","-27.138999938964844","-48.59299850463867","Meia Praia","Brasil","Santa Catarina","Itapema","2024-02-12 19:04:29.712"
"779706062189433696","-27.12299919128418","-48.61199951171875","Morretes","Brasil","Santa Catarina","Itapema","2024-02-12 19:04:29.508"
"1214464056304542513","-27.0931","-48.6133","Centro","Brasil","Santa Catarina","Itapema","2026-04-27 19:00:38.295"
"1208746927423730353","-27.09306","-48.61326","Centro","Brasil","Santa Catarina","Itapema","2026-01-05 19:03:02.755"
"43499385","-27.061279296875","-48.59869003295898","Ilhota","Brasil","Santa Catarina","Itapema","2023-02-09 15:17:56.000"
"22258063","-27.13865","-48.59651","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 20:01:20.484"
"30098696","-27.095609664916992","-48.6214485168457","Casa Branca","Brasil","Santa Catarina","Itapema","2023-02-09 15:17:56.000"
"766156195693050227","-27.1284599304","-48.6026802063","Meia Praia","Brasil","Santa Catarina","Itapema","2022-12-06 12:43:34.000"
"777535236265957213","-27.1380004883","-48.59400177","Meia Praia","Brasil","Santa Catarina","Itapema","2023-01-19 12:18:27.000"
"771111761043546355","-27.09696","-48.61464","Centro","Brasil","Santa Catarina","Itapema","2025-01-20 19:05:59.205"
"52883365","-27.1149997711","-48.611000061","Morretes","Brasil","Santa Catarina","Itapema","2022-12-06 12:43:34.000"
"658670870469957307","-27.12403","-48.6033","Meia Praia","Brasil","Santa Catarina","Itapema","2022-07-11 18:11:37.000"
"40324521","-27.0872402191","-48.6159286499","Alto Sao Bento","Brasil","Santa Catarina","Itapema","2023-06-26 19:02:05.000"
"41762297","-27.08394","-48.60881","Sertaozinho","Brasil","Santa Catarina","Itapema","2024-10-07 19:03:43.494"
"46451253","-27.1323299407959","-48.597599029541016","Meia Praia","Brasil","Santa Catarina","Itapema","2023-10-24 16:54:42.310"
"666688976538823328","-27.13818","-48.59317","Meia Praia","Brasil","Santa Catarina","Itapema","2022-08-01 11:50:02.000"
"670223715850712114","-27.135","-48.59316","Meia Praia","Brasil","Santa Catarina","Itapema","2022-08-01 11:50:02.000"
"783535222371747130","-27.11440086364746","-48.61190032958984","Tabuleiro dos Oliveiras","Brasil","Santa Catarina","Itapema","2023-02-08 14:56:52.000"
"804322899195148210","-27.13967","-48.59545","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:12:19.280"
"845012157657847255","-27.12464904785156","-48.60343933105469","Meia Praia","Brasil","Santa Catarina","Itapema","2023-03-24 16:53:47.000"
"32134287","-27.13299","-48.60651","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:26:52.308"
"1156781537062859668","-27.08997917175293","-48.6125602722168","Centro","Brasil","Santa Catarina","Itapema","2024-06-17 19:00:53.032"
"47264359","-27.12851","-48.60242","Meia Praia","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"734169053874890548","-27.12289","-48.60701","Meia Praia","Brasil","Santa Catarina","Itapema","2022-11-08 18:24:34.000"
"739663897909156017","-27.134","-48.59944","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 20:01:20.484"
"703678241822238330","-27.14152","-48.59796","Meia Praia","Brasil","Santa Catarina","Itapema","2022-09-09 18:21:49.000"
"585600486114295795","-27.143583","-48.587685","Meia Praia","Brasil","Santa Catarina","Itapema","2022-11-08 18:24:34.000"
"730503580289648392","-27.1040166852","-48.6141370973","Centro","Brasil","Santa Catarina","Itapema","2022-11-08 18:24:34.000"
"739822733713639773","-27.14482","-48.58782","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:01:17.274"
"713617442222928787","-27.13337","-48.60463","Meia Praia","Brasil","Santa Catarina","Itapema","2022-10-03 13:39:14.000"
"48239078","-27.0946102142","-48.6154518127","Centro","Brasil","Santa Catarina","Itapema","2023-06-26 19:14:17.000"
"663670006345168051","-27.12869","-48.60309","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:18:17.512"
"986565062867231257","-27.142013549804688","-48.59575271606445","Meia Praia","Brasil","Santa Catarina","Itapema","2024-05-27 19:00:37.224"
"1012231847285880827","-27.13604","-48.59796","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:18:14.984"
"1006595840509483072","-27.117725372314453","-48.60990905761719","Morretes","Brasil","Santa Catarina","Itapema","2023-11-06 19:03:12.121"
"1269556442442986416","-27.12794359520252","-48.60590000905755","Meia Praia","Brasil","Santa Catarina","Itapema","2024-11-04 19:01:17.742"
"1272513450174682572","-27.134776892108817","-48.597310963411104","Meia Praia","Brasil","Santa Catarina","Itapema","2024-11-04 19:01:17.393"
"1279123061685814133","-27.134286940438205","-48.59733877383111","Meia Praia","Brasil","Santa Catarina","Itapema","2024-11-04 19:04:01.224"
"1265370363028714118","-27.0927395","-48.6133933","Centro","Brasil","Santa Catarina","Itapema","2024-11-04 19:04:01.224"
"47198796","-27.08905","-48.61889","Casa Branca","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"22514231","-27.10512","-48.61245","Centro","Brasil","Santa Catarina","Itapema","2024-10-07 19:49:49.816"
"954394460758052368","-27.1289997101","-48.6030006409","Meia Praia","Brasil","Santa Catarina","Itapema","2023-08-28 19:01:32.000"
"1131113051724641680","-27.12803649902344","-48.6027717590332","Meia Praia","Brasil","Santa Catarina","Itapema","2024-04-22 19:01:40.992"
"45512442","-27.1059183919171","-48.6123293465051","Centro","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"1155627895999148799","-27.116737365722656","-48.613037109375","Morretes","Brasil","Santa Catarina","Itapema","2024-05-20 19:01:06.317"
"39152609","-27.13531875610352","-48.5955810546875","Meia Praia","Brasil","Santa Catarina","Itapema","2024-05-20 19:00:45.123"
"1155855946548061733","-27.100404739379883","-48.63147735595703","Tabuleiro dos Oliveiras","Brasil","Santa Catarina","Itapema","2024-05-20 19:00:47.350"
"39789650","-27.12264060974121","-48.60868835449219","Meia Praia","Brasil","Santa Catarina","Itapema","2023-02-09 15:17:56.000"
"1045070428630494366","-27.114999771118164","-48.60900115966797","Morretes","Brasil","Santa Catarina","Itapema","2023-12-18 19:02:12.867"
"1044248176977498506","-27.12299919128418","-48.60599899291992","Meia Praia","Brasil","Santa Catarina","Itapema","2023-12-18 19:03:16.320"
"1037047027853581998","-27.093000411987305","-48.61199951171875","Centro","Brasil","Santa Catarina","Itapema","2023-12-18 19:02:45.437"
"40513465","-27.144760131835938","-48.58790969848633","Meia Praia","Brasil","Santa Catarina","Itapema","2023-12-18 19:02:34.022"
"1043497443334655968","-27.104999542236328","-48.61299896240234","Centro","Brasil","Santa Catarina","Itapema","2023-12-18 19:02:57.838"
"1091165192621837341","-27.097000122070312","-48.6150016784668","Centro","Brasil","Santa Catarina","Itapema","2024-02-26 19:00:38.201"
"1028404798591603585","-27.13400077819824","-48.60499954223633","Meia Praia","Brasil","Santa Catarina","Itapema","2023-12-04 19:01:16.727"
"1034199140186021598","-27.079811096191406","-48.61290740966797","Sertaozinho","Brasil","Santa Catarina","Itapema","2023-12-04 19:03:41.131"
"1032678145615950549","-27.13999938964844","-48.59600067138672","Meia Praia","Brasil","Santa Catarina","Itapema","2023-12-04 19:03:41.131"
"564507628435735448","-27.12014","-48.60819","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 20:03:05.432"
"14884678","-27.13012","-48.59922","Meia Praia","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"38800430","-27.13278","-48.60149","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 20:17:19.821"
"40777141","-27.13705","-48.5931","Meia Praia","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"40810354","-27.12027","-48.61257","Morretes","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"47291547","-27.11919","-48.60649","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:41:33.468"
"47387605","-27.12037","-48.60707","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:19:45.991"
"48254075","-27.13701","-48.59592","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:12:32.929"
"1225665671183261027","-27.1276689015598","-48.60777899622917","Meia Praia","Brasil","Santa Catarina","Itapema","2024-09-02 19:01:34.263"
"1232592685705319269","-27.1382834","-48.5983548","Meia Praia","Brasil","Santa Catarina","Itapema","2024-09-02 19:02:58.393"
"1223298154582279095","-27.12587","-48.60513","Meia Praia","Brasil","Santa Catarina","Itapema","2024-09-02 19:02:57.187"
"1231826085497703472","-27.1020086","-48.6156521","Centro","Brasil","Santa Catarina","Itapema","2024-09-02 19:02:57.187"
"47032923","-27.11195","-48.61072","Morretes","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"30314062","-27.0885","-48.61573","Casa Branca","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"53990080","-27.12849","-48.60191","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:12:21.050"
"21947811","-27.1230392456","-48.6076202393","Meia Praia","Brasil","Santa Catarina","Itapema","2023-06-26 19:10:25.000"
"39200531","-27.14065","-48.59394","Meia Praia","Brasil","Santa Catarina","Itapema","2022-01-11 19:12:10.988"
"36908385","-27.12426","-48.60745","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:41:57.002"
"41493414","-27.12524","-48.6067","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 20:01:59.781"
"16143113","-27.13524","-48.60046","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 20:01:20.484"
"22531967","-27.09595","-48.61418","Centro","Brasil","Santa Catarina","Itapema","2024-10-07 19:00:44.389"
"20564012","-27.10279","-48.61334","Centro","Brasil","Santa Catarina","Itapema","2024-11-18 19:07:52.416"
"32965564","-27.09961","-48.61561","Centro","Brasil","Santa Catarina","Itapema","2024-10-07 19:41:40.672"
"42841323","-27.09874","-48.61364","Centro","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"45910560","-27.10299","-48.61442","Centro","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"684175737491387722","-27.09666","-48.62028","Varzea","Brasil","Santa Catarina","Itapema","2024-10-07 19:00:44.389"
"21743476","-27.13982","-48.59497","Meia Praia","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"28102949","-27.13944","-48.59518","Meia Praia","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"39532664","-27.13819","-48.5941","Meia Praia","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"43300431","-27.14314","-48.58792","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:18:14.523"
"41496656","-27.05897","-48.60395","Ilhota","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"828307537051457546","-27.14103","-48.59743","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:00:44.242"
"630326155301078742","-27.13633","-48.59653","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:50:14.722"
"16662563","-27.134","-48.596","Meia Praia","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"45726200","-27.1367797852","-48.5921707153","Meia Praia","Brasil","Santa Catarina","Itapema","2023-06-26 19:01:22.000"
"45894423","-27.1043331236025","-48.6139001870963","Centro","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"796237214613896385","-27.106000900268555","-48.61399841308594","Centro","Brasil","Santa Catarina","Itapema","2023-03-02 13:02:00.000"
"797846744052893154","-27.08799934387207","-48.6150016784668","Casa Branca","Brasil","Santa Catarina","Itapema","2023-03-02 13:02:00.000"
"1187558666042801587","-27.13898277282715","-48.593387603759766","Meia Praia","Brasil","Santa Catarina","Itapema","2024-07-01 19:00:40.733"
"623256310488796530","-27.13258","-48.596981","Meia Praia","Brasil","Santa Catarina","Itapema","2022-07-11 18:11:37.000"
"793703191791372209","-27.0990009308","-48.6150016785","Centro","Brasil","Santa Catarina","Itapema","2023-01-19 12:18:27.000"
"734317980236725351","-27.1289997101","-48.5999984741","Meia Praia","Brasil","Santa Catarina","Itapema","2022-12-06 12:43:34.000"
"782494656199337158","-27.0650005341","-48.5950012207","Ilhota","Brasil","Santa Catarina","Itapema","2023-01-19 12:18:27.000"
"777658866189629109","-27.1380004883","-48.5929985046","Meia Praia","Brasil","Santa Catarina","Itapema","2023-01-19 12:18:27.000"
"782404018922337274","-27.0879993439","-48.6129989624","Alto Sao Bento","Brasil","Santa Catarina","Itapema","2023-01-19 12:18:27.000"
"682678593442961196","-27.1331501007","-48.5987815857","Meia Praia","Brasil","Santa Catarina","Itapema","2023-06-26 19:13:35.000"
"686743101124580615","-27.13114","-48.60092","Meia Praia","Brasil","Santa Catarina","Itapema","2022-08-15 20:53:40.000"
"969069474772479332","-27.1340007782","-48.6040000916","Meia Praia","Brasil","Santa Catarina","Itapema","2023-09-18 19:05:02.000"
"958843937087035776","-27.1319999695","-48.5979995728","Meia Praia","Brasil","Santa Catarina","Itapema","2023-09-18 19:04:58.000"
"964579064376617710","-27.1289997101","-48.6059989929","Meia Praia","Brasil","Santa Catarina","Itapema","2023-09-18 19:04:58.000"
"44369632","-27.12988","-48.59979","Meia Praia","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"15449593","-27.13742","-48.59863","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:19:52.789"
"31427838","-27.13994","-48.60209","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:03:36.173"
"618150693526656201","-27.135462","-48.599304","Meia Praia","Brasil","Santa Catarina","Itapema","2022-07-11 18:11:37.000"
"527368588316891258","-27.09935","-48.61538","Centro","Brasil","Santa Catarina","Itapema","2024-10-07 19:00:44.234"
"552951849918263899","-27.12228","-48.61135","Morretes","Brasil","Santa Catarina","Itapema","2024-10-07 19:41:33.468"
"610155932497817911","-27.089041","-48.609604","Canto da Praia","Brasil","Santa Catarina","Itapema","2022-07-11 18:11:37.000"
"1260168365000200268","-27.08849426058006","-48.61352958469955","Casa Branca","Brasil","Santa Catarina","Itapema","2024-10-21 19:03:39.802"
"1257301192999660879","-27.135089645261285","-48.59840252794149","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-21 19:03:43.128"
"1258216896430964871","-27.09564","-48.62282","Varzea","Brasil","Santa Catarina","Itapema","2024-10-21 19:03:41.798"
"1257913840027045858","-27.13220047806347","-48.59599044569023","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-21 19:04:06.581"
"1266717192483343855","-27.140149997062156","-48.596345745027065","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-21 19:03:57.825"
"1263690672732785750","-27.1081564","-48.6141766","Tabuleiro dos Oliveiras","Brasil","Santa Catarina","Itapema","2024-10-21 19:03:52.556"
"52631337","-27.13752","-48.59688","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:12:32.929"
"52164313","-27.09459","-48.61545","Centro","Brasil","Santa Catarina","Itapema","2024-10-07 19:26:34.130"
"53091689","-27.12264","-48.61499","Morretes","Brasil","Santa Catarina","Itapema","2021-11-04 15:51:02.709"
"39821065","-27.13506","-48.59842","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 20:01:51.691"
"1016568511063529821","-27.128374099731445","-48.6088752746582","Meia Praia","Brasil","Santa Catarina","Itapema","2023-11-20 19:01:50.832"
"47130787","-27.13011","-48.59984","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:19:52.789"
"52346232","-27.1279","-48.60001","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:12:22.435"
"1297002657786809873","-27.139762","-48.5920504","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:08:08.190"
"1292076494703109140","-27.123859051208484","-48.61508202632422","Morretes","Brasil","Santa Catarina","Itapema","2024-12-16 19:08:09.895"
"1268301602280137098","-27.142295778342543","-48.59538853168488","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:08:12.611"
"1294828688904090711","-27.121813","-48.628011","Sertao do Trombudo","Brasil","Santa Catarina","Itapema","2024-12-16 19:08:14.045"
"1292178168042903576","-27.12546","-48.62092","Morretes","Brasil","Santa Catarina","Itapema","2024-12-16 19:01:22.684"
"1298043421274344956","-27.13904351318465","-48.59303166211816","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:01:19.887"
"34750953","-27.12569","-48.60639","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:01:19.887"
"1294181566192305296","-27.13231864145411","-48.60642432920251","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:01:19.887"
"1291614741660749995","-27.133117692999058","-48.59852749047675","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:01:19.887"
"1298521696353871732","-27.14391774685124","-48.59114395639752","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:01:23.197"
"20329580","-27.1335296631","-48.596698761","Meia Praia","Brasil","Santa Catarina","Itapema","2023-06-26 19:13:34.000"
"1315142436521613012","-27.132068002838835","-48.60059508650819","Meia Praia","Brasil","Santa Catarina","Itapema","2025-01-06 19:16:58.934"
"1038053437487514538","-27.1319409","-48.5998301","Meia Praia","Brasil","Santa Catarina","Itapema","2025-01-06 19:16:58.934"
"1322561950499910054","-27.13961","-48.5973","Meia Praia","Brasil","Santa Catarina","Itapema","2025-01-06 19:16:58.934"
"1310205478580856656","-27.14035044262942","-48.59801266380989","Meia Praia","Brasil","Santa Catarina","Itapema","2025-01-06 19:16:58.934"
"1323423731358115676","-27.14032","-48.59595","Meia Praia","Brasil","Santa Catarina","Itapema","2025-01-06 19:16:58.934"
"1318447214795137369","-27.130947853063297","-48.60341362394256","Meia Praia","Brasil","Santa Catarina","Itapema","2025-01-06 19:16:58.934"
"1321148094471249643","-27.09274","-48.61339","Centro","Brasil","Santa Catarina","Itapema","2025-01-06 19:16:58.934"
"1314469487970224033","-27.13424700000002","-48.59626999629518","Meia Praia","Brasil","Santa Catarina","Itapema","2025-01-06 19:16:58.934"
"1312606525920978616","-27.13030667492862","-48.60044348984957","Meia Praia","Brasil","Santa Catarina","Itapema","2025-01-06 19:16:58.934"
"1052997837078206652","-27.08598","-48.61243","Alto Sao Bento","Brasil","Santa Catarina","Itapema","2024-10-07 19:50:15.864"
"1063740586589206605","-27.09811","-48.61489","Centro","Brasil","Santa Catarina","Itapema","2024-10-07 20:02:51.616"
"1016100494032497541","-27.0792","-48.6121","Sertaozinho","Brasil","Santa Catarina","Itapema","2024-10-07 19:03:43.494"
"1240643134903046008","-27.13226","-48.59995","Meia Praia","Brasil","Santa Catarina","Itapema","2024-09-30 19:09:33.947"
"1067501516559338603","-27.10144","-48.61571","Centro","Brasil","Santa Catarina","Itapema","2024-10-07 19:12:21.050"
"1044724334704468537","-27.10768","-48.61379","Tabuleiro dos Oliveiras","Brasil","Santa Catarina","Itapema","2024-10-07 19:11:52.382"
"1208690202721738211","-27.11883","-48.61063","Morretes","Brasil","Santa Catarina","Itapema","2024-10-07 19:12:32.929"
"1066105364930743053","-27.12449","-48.62023","Morretes","Brasil","Santa Catarina","Itapema","2024-10-07 19:03:43.494"
"977758615003005235","-27.13332","-48.59503","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:18:48.103"
"963042790535185786","-27.13604","-48.593","Meia Praia","Brasil","Santa Catarina","Itapema","2024-09-30 19:09:22.871"
"1091408953130822622","-27.088138715696708","-48.60966138197021","Centro","Brasil","Santa Catarina","Itapema","2024-09-30 19:08:40.281"
"1242955426145195603","-27.11724","-48.61025","Morretes","Brasil","Santa Catarina","Itapema","2024-09-30 19:08:40.281"
"994050613738555329","-27.12272","-48.60625","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 20:09:05.831"
"1213961040337895184","-27.11937416087241","-48.61037001013756","Morretes","Brasil","Santa Catarina","Itapema","2024-08-19 19:11:24.550"
"1211548624462491441","-27.11033024264276","-48.61214639069658","Tabuleiro dos Oliveiras","Brasil","Santa Catarina","Itapema","2024-08-19 19:11:13.431"
"1193018470753061448","-27.124505784572328","-48.603507293828784","Meia Praia","Brasil","Santa Catarina","Itapema","2024-08-19 19:11:21.558"
"1211548591438099722","-27.144302444294475","-48.58895011257728","Meia Praia","Brasil","Santa Catarina","Itapema","2024-08-19 19:11:06.817"
"1182804283264636293","-27.144269385293605","-48.58872927725315","Meia Praia","Brasil","Santa Catarina","Itapema","2024-08-19 19:11:06.817"
"1208757855935244741","-27.09231","-48.61455","Centro","Brasil","Santa Catarina","Itapema","2024-09-30 19:08:12.314"
"942057172413556286","-27.1329994202","-48.6040000916","Meia Praia","Brasil","Santa Catarina","Itapema","2023-07-31 19:04:20.000"
"889307162854480804","-27.1340007782","-48.5970001221","Meia Praia","Brasil","Santa Catarina","Itapema","2023-07-31 19:05:52.000"
"904512525045117852","-27.1359996796","-48.5960006714","Meia Praia","Brasil","Santa Catarina","Itapema","2023-07-31 19:05:58.000"
"914999722763333589","-27.1380004883","-48.5950012207","Meia Praia","Brasil","Santa Catarina","Itapema","2023-07-31 19:09:17.000"
"897144549301156856","-27.1299591064","-48.6005516052","Meia Praia","Brasil","Santa Catarina","Itapema","2023-07-31 19:11:39.000"
"846192475290641463","-27.1369991302","-48.6020011902","Meia Praia","Brasil","Santa Catarina","Itapema","2023-04-25 16:25:15.000"
"974641366404745810","-27.1278018951","-48.6035385132","Meia Praia","Brasil","Santa Catarina","Itapema","2023-09-18 19:06:14.000"
"1048804459244346908","-27.11599922180176","-48.60900115966797","Morretes","Brasil","Santa Catarina","Itapema","2024-01-01 19:01:33.504"
"1026884253092849014","-27.097251892089844","-48.61377716064453","Centro","Brasil","Santa Catarina","Itapema","2024-01-01 19:03:41.711"
"1048799886066100123","-27.106000900268555","-48.619998931884766","Tabuleiro dos Oliveiras","Brasil","Santa Catarina","Itapema","2024-01-01 19:03:40.718"
"1053851019443958006","-27.10099983215332","-48.6150016784668","Centro","Brasil","Santa Catarina","Itapema","2024-01-01 19:03:41.323"
"1050053859273199330","-27.07964515686035","-48.62116241455078","Alto Sao Bento","Brasil","Santa Catarina","Itapema","2024-01-01 19:03:41.323"
"1050981045499188524","-27.132999420166016","-48.60499954223633","Meia Praia","Brasil","Santa Catarina","Itapema","2024-01-01 19:03:41.323"
"1284129114802328397","-27.126813102619177","-48.61208089866307","Morretes","Brasil","Santa Catarina","Itapema","2024-11-18 19:01:16.814"
"1282139756826405251","-27.14241","-48.58878","Meia Praia","Brasil","Santa Catarina","Itapema","2024-11-18 19:00:55.888"
"1287180065951019381","-27.08737735807549","-48.63574270159006","Alto Sao Bento","Brasil","Santa Catarina","Itapema","2024-11-18 19:01:16.892"
"1279732570135680973","-27.101177271675684","-48.632246545961216","Tabuleiro dos Oliveiras","Brasil","Santa Catarina","Itapema","2024-11-18 19:01:16.892"
"1286885346606821954","-27.1149152","-48.6123658","Tabuleiro dos Oliveiras","Brasil","Santa Catarina","Itapema","2024-11-18 19:06:21.607"
"1288225902205385857","-27.13528698350901","-48.59960138095092","Meia Praia","Brasil","Santa Catarina","Itapema","2024-11-18 19:07:53.285"
"984162262021333882","-27.11400032043457","-48.61100006103516","Tabuleiro dos Oliveiras","Brasil","Santa Catarina","Itapema","2023-10-24 16:57:10.731"
"990873537741639580","-27.131000518798828","-48.5989990234375","Meia Praia","Brasil","Santa Catarina","Itapema","2023-10-24 16:54:46.375"
"995658810433202014","-27.12800025939941","-48.60300064086914","Meia Praia","Brasil","Santa Catarina","Itapema","2023-10-24 16:57:28.203"
"965310801955633109","-27.1259994506836","-48.60300064086914","Meia Praia","Brasil","Santa Catarina","Itapema","2023-10-24 16:57:28.772"
"988531716370611807","-27.13800048828125","-48.59199905395508","Meia Praia","Brasil","Santa Catarina","Itapema","2023-10-24 16:54:59.342"
"1311521479092057264","-27.136360147138245","-48.60176091725126","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:01:23.193"
"1308299148518372973","-27.067245748999827","-48.59530711912208","Ilhota","Brasil","Santa Catarina","Itapema","2024-12-16 19:01:33.070"
"1303180624424137587","-27.14332032611282","-48.58838461339474","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:01:24.069"
"1308674095345519931","-27.1302534","-48.60077980000001","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:08:12.611"
"1302450485079669419","-27.13091682998817","-48.60542688647313","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:08:12.611"
"1307441126204445779","-27.12993","-48.6198698","Morretes","Brasil","Santa Catarina","Itapema","2024-12-16 19:08:09.895"
"1306687681362059790","-27.1302521","-48.6071199","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:08:13.442"
